UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
8939,M23798,M,0.22826086956521152,0.3333333333333357,0.2031431897555297,0.510989010989011,0.07114624505928853,0,No Failure
8940,M23799,M,0.21739130434782084,0.3333333333333357,0.1548311990686846,0.5631868131868131,0.08300395256916995,0,No Failure
8941,H38354,H,0.21739130434782084,0.3209876543209944,0.4464493597206053,0.21291208791208793,0.09486166007905138,0,No Failure
8942,M23801,M,0.21739130434782084,0.3209876543209944,0.2485448195576252,0.39010989010989017,0.11462450592885375,0,No Failure
8943,L56122,L,0.21739130434782084,0.3209876543209944,0.5937136204889407,0.18131868131868134,0.12648221343873517,0,No Failure
8944,M23803,M,0.21739130434782084,0.3333333333333357,0.16356228172293374,0.5576923076923076,0.13438735177865613,0,No Failure
8945,L56124,L,0.21739130434782084,0.3209876543209944,0.1763678696158324,0.47252747252747257,0.14624505928853754,0,No Failure
8946,L56125,L,0.22826086956521152,0.308641975308646,0.2741559953434226,0.41208791208791207,0.1541501976284585,0,No Failure
8947,M23806,M,0.21739130434782084,0.308641975308646,0.39464493597206063,0.28434065934065933,0.16205533596837943,0,No Failure
8948,M23807,M,0.21739130434782084,0.308641975308646,0.16530849825378346,0.47252747252747257,0.17391304347826086,0,No Failure
8949,M23808,M,0.22826086956521152,0.3209876543209944,0.18335273573923172,0.5233516483516483,0.18577075098814227,0,No Failure
8950,L56129,L,0.22826086956521152,0.3209876543209944,0.06752037252619325,0.776098901098901,0.1976284584980237,0,No Failure
8951,L56130,L,0.22826086956521152,0.308641975308646,0.14610011641443543,0.6346153846153846,0.20553359683794464,0,No Failure
8952,L56131,L,0.21739130434782084,0.2962962962963047,0.3463329452852154,0.3379120879120879,0.2134387351778656,0,No Failure
8953,M23812,M,0.20652173913043015,0.2839506172839492,0.180442374854482,0.5315934065934066,0.22134387351778656,0,No Failure
8954,L56133,L,0.21739130434782084,0.2839506172839492,0.20372526193247964,0.44230769230769235,0.23320158102766797,0,No Failure
8955,L56134,L,0.21739130434782084,0.2839506172839492,0.16239813736903386,0.6208791208791208,0.24110671936758893,0,No Failure
8956,M23815,M,0.22826086956521152,0.2839506172839492,0.10884749708963914,0.7046703296703296,0.24901185770750986,0,No Failure
8957,L56136,L,0.22826086956521152,0.2962962962963047,0.10477299185098954,0.7362637362637362,0.2608695652173913,0,No Failure
8958,L56137,L,0.22826086956521152,0.2962962962963047,0.10477299185098954,0.6854395604395604,0.26877470355731226,0,No Failure
8959,M23818,M,0.22826086956521152,0.2962962962963047,0.32945285215366715,0.3282967032967033,0.27667984189723316,0,No Failure
8960,L56139,L,0.21739130434782084,0.2839506172839492,0.14668218859138538,0.5865384615384615,0.2885375494071146,0,No Failure
8961,L56140,L,0.21739130434782084,0.2716049382716008,0.3661233993015135,0.28708791208791207,0.2964426877470355,0,No Failure
8962,M23821,M,0.21739130434782084,0.2839506172839492,0.13678696158323633,0.5659340659340659,0.3043478260869565,0,No Failure
8963,L56142,L,0.21739130434782084,0.2716049382716008,0.26775320139697323,0.3626373626373626,0.3162055335968379,0,No Failure
8964,M23823,M,0.20652173913043015,0.2716049382716008,0.3020954598370198,0.36538461538461536,0.32411067193675885,0,No Failure
8965,M23824,M,0.20652173913043015,0.2716049382716008,0.16763678696158324,0.5645604395604394,0.3359683794466403,0,No Failure
8966,L56145,L,0.19565217391303946,0.2716049382716008,0.190919674039581,0.5618131868131868,0.34782608695652173,0,No Failure
8967,L56146,L,0.19565217391303946,0.2592592592592595,0.2724097788125728,0.36401098901098905,0.3557312252964427,0,No Failure
8968,L56147,L,0.19565217391303946,0.2592592592592595,0.21420256111757863,0.5027472527472526,0.3636363636363636,0,No Failure
8969,L56148,L,0.19565217391303946,0.2592592592592595,0.16647264260768335,0.6428571428571428,0.37154150197628455,0,No Failure
8970,L56149,L,0.18478260869564878,0.2592592592592595,0.13271245634458673,0.6346153846153846,0.3794466403162055,0,No Failure
8971,L56150,L,0.18478260869564878,0.23456790123456983,0.23690337601862632,0.4615384615384615,0.38735177865612647,0,No Failure
8972,L56151,L,0.17391304347825098,0.23456790123456983,0.20139697322467986,0.43818681318681324,0.3952569169960474,0,No Failure
8973,M23832,M,0.1630434782608674,0.20987654320987303,0.1670547147846333,0.6332417582417582,0.40316205533596833,0,No Failure
8974,L56153,L,0.1630434782608674,0.20987654320987303,0.2217694994179279,0.6112637362637362,0.4150197628458498,0,No Failure
8975,L56154,L,0.1630434782608674,0.22222222222222143,0.17811408614668223,0.5302197802197801,0.4229249011857707,0,No Failure
8976,H38389,H,0.1521739130434696,0.20987654320987303,0.28696158323632137,0.41758241758241765,0.43083003952569165,0,No Failure
8977,L56156,L,0.1521739130434696,0.20987654320987303,0.21362048894062868,0.42307692307692313,0.450592885375494,0,No Failure
8978,M23837,M,0.17391304347825098,0.22222222222222143,0.2258440046565775,0.37637362637362637,0.458498023715415,0,No Failure
8979,L56158,L,0.17391304347825098,0.23456790123456983,0.15541327124563453,0.5659340659340659,0.4703557312252964,0,No Failure
8980,M23839,M,0.17391304347825098,0.22222222222222143,0.09545983701979055,0.6497252747252747,0.47826086956521735,0,No Failure
8981,L56160,L,0.18478260869564878,0.23456790123456983,0.20081490104772992,0.5302197802197801,0.49011857707509876,0,No Failure
8982,L56161,L,0.18478260869564878,0.24691358024691112,0.19441210710128065,0.489010989010989,0.4980237154150197,0,No Failure
8983,L56162,L,0.18478260869564878,0.24691358024691112,0.0855646100116415,0.7733516483516483,0.5059288537549407,0,No Failure
8984,M23843,M,0.18478260869564878,0.24691358024691112,0.054132712456344656,0.6497252747252747,0.5138339920948616,0,No Failure
8985,L56164,L,0.19565217391303946,0.2592592592592595,0.13853317811408616,0.7774725274725274,0.525691699604743,0,No Failure
8986,L56165,L,0.19565217391303946,0.2592592592592595,0.24214202561117582,0.5288461538461537,0.533596837944664,0,No Failure
8987,M23846,M,0.19565217391303946,0.2592592592592595,0.16006984866123408,0.5508241758241758,0.541501976284585,0,No Failure
8988,L56167,L,0.20652173913043015,0.2716049382716008,0.23981373690337604,0.43956043956043955,0.5533596837944663,0,No Failure
8989,L56168,L,0.20652173913043015,0.2716049382716008,0.3824214202561117,0.28571428571428575,0.5612648221343873,0,No Failure
8990,L56169,L,0.20652173913043015,0.2716049382716008,0.1752037252619325,0.6098901098901098,0.5691699604743082,0,No Failure
8991,L56170,L,0.20652173913043015,0.2716049382716008,0.18917345750873116,0.4752747252747253,0.5770750988142292,0,No Failure
8992,M23851,M,0.21739130434782084,0.2839506172839492,0.250291036088475,0.3516483516483516,0.5849802371541502,0,No Failure
8993,H38406,H,0.20652173913043015,0.2716049382716008,0.1641443538998837,0.4587912087912089,0.5968379446640316,0,No Failure
8994,M23853,M,0.20652173913043015,0.2716049382716008,0.270081490104773,0.4629120879120879,0.616600790513834,0,No Failure
8995,M23854,M,0.19565217391303946,0.2716049382716008,0.47264260768335287,0.22664835164835168,0.6284584980237153,0,No Failure
8996,L56175,L,0.20652173913043015,0.2839506172839492,0.17811408614668223,0.548076923076923,0.6403162055335968,0,No Failure
8997,L56176,L,0.20652173913043015,0.2716049382716008,0.2165308498253784,0.4574175824175824,0.6482213438735177,0,No Failure
8998,M23857,M,0.19565217391303946,0.2716049382716008,0.2566938300349244,0.48214285714285715,0.6561264822134387,0,No Failure
8999,L56178,L,0.19565217391303946,0.2839506172839492,0.17403958090803262,0.5357142857142856,0.6679841897233201,0,No Failure
9000,L56179,L,0.19565217391303946,0.2716049382716008,0.18859138533178121,0.489010989010989,0.6758893280632411,0,No Failure
9001,L56180,L,0.18478260869564878,0.2716049382716008,0.18917345750873116,0.581043956043956,0.683794466403162,0,No Failure
9002,L56181,L,0.18478260869564878,0.2592592592592595,0.19324796274738076,0.49587912087912084,0.691699604743083,0,No Failure
9003,L56182,L,0.19565217391303946,0.2592592592592595,0.17986030267753206,0.45054945054945056,0.6996047430830039,0,No Failure
9004,L56183,L,0.19565217391303946,0.2716049382716008,0.10128055878928988,0.6222527472527473,0.7075098814229248,0,No Failure
9005,M23864,M,0.19565217391303946,0.2592592592592595,0.21536670547147851,0.4189560439560439,0.7154150197628458,0,No Failure
9006,L56185,L,0.20652173913043015,0.2716049382716008,0.09837019790454016,0.7458791208791209,0.7272727272727272,0,No Failure
9007,L56186,L,0.21739130434782084,0.2716049382716008,0.14493597206053555,0.5219780219780219,0.7351778656126482,0,No Failure
9008,L56187,L,0.22826086956521152,0.2839506172839492,0.12514551804423757,0.5824175824175825,0.7430830039525691,0,No Failure
9009,M23868,M,0.22826086956521152,0.2839506172839492,0.15832363213038425,0.5302197802197801,0.7509881422924901,0,No Failure
9010,L56189,L,0.21739130434782084,0.2716049382716008,0.2392316647264261,0.42032967032967034,0.7628458498023715,0,No Failure
9011,L56190,L,0.20652173913043015,0.2716049382716008,0.1589057043073342,0.4972527472527473,0.7707509881422925,0,No Failure
9012,M23871,M,0.20652173913043015,0.2716049382716008,0.21071012805587896,0.4409340659340659,0.7786561264822134,0,No Failure
9013,L56192,L,0.20652173913043015,0.2839506172839492,0.3125727590221188,0.30494505494505497,0.7905138339920948,0,No Failure
9014,H38427,H,0.20652173913043015,0.2839506172839492,0.15541327124563453,0.5384615384615384,0.7984189723320158,0,No Failure
9015,M23874,M,0.20652173913043015,0.2962962962963047,0.10011641443538999,0.7898351648351647,0.8181818181818181,1,Overstrain Failure
9016,L56195,L,0.20652173913043015,0.2962962962963047,0.15308498253783476,0.6304945054945055,0.8300395256916996,1,No Failure
9017,L56196,L,0.21739130434782084,0.308641975308646,0.13271245634458673,0.6717032967032966,0.8379446640316205,1,Overstrain Failure
9018,M23877,M,0.21739130434782084,0.2962962962963047,0.11699650756693836,0.6620879120879121,0.8458498023715414,0,No Failure
9019,L56198,L,0.21739130434782084,0.2962962962963047,0.26018626309662407,0.4340659340659341,0.8577075098814229,1,Tool Wear Failure
9020,L56199,L,0.20652173913043015,0.2962962962963047,0.2875436554132713,0.3777472527472528,0.0,0,No Failure
9021,L56200,L,0.21739130434782084,0.308641975308646,0.22409778812572767,0.40796703296703296,0.007905138339920948,0,No Failure
9022,M23881,M,0.22826086956521152,0.308641975308646,0.21420256111757863,0.42307692307692313,0.015810276679841896,0,No Failure
9023,L56202,L,0.22826086956521152,0.3209876543209944,0.22118742724097795,0.5879120879120879,0.02766798418972332,0,No Failure
9024,L56203,L,0.22826086956521152,0.3209876543209944,0.31315483119906873,0.37225274725274726,0.035573122529644265,0,No Failure
9025,L56204,L,0.22826086956521152,0.3209876543209944,0.11525029103608853,0.5728021978021978,0.043478260869565216,0,No Failure
9026,L56205,L,0.2391304347826022,0.3333333333333357,0.15832363213038425,0.4409340659340659,0.05138339920948616,0,No Failure
9027,M23886,M,0.2391304347826022,0.3333333333333357,0.3009313154831199,0.3337912087912088,0.05928853754940711,0,No Failure
9028,M23887,M,0.22826086956521152,0.3209876543209944,0.16065192083818403,0.5521978021978021,0.07114624505928853,0,No Failure
9029,L56208,L,0.22826086956521152,0.3209876543209944,0.13213038416763678,0.6167582417582418,0.08300395256916995,0,No Failure
9030,L56209,L,0.22826086956521152,0.3209876543209944,0.18335273573923172,0.4807692307692308,0.0909090909090909,0,No Failure
9031,M23890,M,0.2391304347826022,0.3333333333333357,0.13678696158323633,0.5563186813186812,0.09881422924901186,0,No Failure
9032,H38445,H,0.2391304347826022,0.3333333333333357,0.3637951105937137,0.2760989010989011,0.11067193675889328,0,No Failure
9033,L56212,L,0.22826086956521152,0.3209876543209944,0.32305005820721766,0.3434065934065934,0.13043478260869565,0,No Failure
9034,L56213,L,0.22826086956521152,0.308641975308646,0.1268917345750874,0.510989010989011,0.13833992094861658,0,No Failure
9035,H38448,H,0.22826086956521152,0.308641975308646,0.24272409778812576,0.5824175824175825,0.14624505928853754,0,No Failure
9036,M23895,M,0.21739130434782084,0.2962962962963047,0.3277066356228172,0.3282967032967033,0.1660079051383399,0,No Failure
9037,L56216,L,0.21739130434782084,0.3209876543209944,0.20430733410942958,0.4656593406593407,0.17786561264822134,0,No Failure
9038,L56217,L,0.21739130434782084,0.308641975308646,0.4237485448195576,0.28296703296703296,0.18577075098814227,0,No Failure
9039,L56218,L,0.21739130434782084,0.3209876543209944,0.6926658905704307,0.15247252747252749,0.19367588932806323,0,No Failure
9040,M23899,M,0.21739130434782084,0.3209876543209944,0.10069848661233993,0.6607142857142857,0.20158102766798416,0,No Failure
9041,L56220,L,0.21739130434782084,0.3209876543209944,0.22235157159487784,0.45604395604395603,0.2134387351778656,0,No Failure
9042,L56221,L,0.21739130434782084,0.3209876543209944,0.08207217694994184,0.7925824175824175,0.22134387351778656,0,No Failure
9043,M23902,M,0.21739130434782084,0.3333333333333357,0.25087310826542497,0.3997252747252747,0.2292490118577075,0,No Failure
9044,L56223,L,0.22826086956521152,0.3333333333333357,0.10186263096623982,0.4972527472527473,0.24110671936758893,0,No Failure
9045,L56224,L,0.22826086956521152,0.3333333333333357,0.12223515715948785,0.49587912087912084,0.24901185770750986,0,No Failure
9046,L56225,L,0.22826086956521152,0.3333333333333357,0.25320139697322475,0.42307692307692313,0.2569169960474308,0,No Failure
9047,L56226,L,0.22826086956521152,0.3333333333333357,0.2887077997671712,0.3337912087912088,0.26482213438735175,0,No Failure
9048,L56227,L,0.21739130434782084,0.3333333333333357,0.18626309662398144,0.4615384615384615,0.2727272727272727,0,No Failure
9049,M23908,M,0.21739130434782084,0.3333333333333357,0.1175785797438883,0.6414835164835164,0.28063241106719367,0,No Failure
9050,L56229,L,0.21739130434782084,0.3456790123456841,0.21944121071012812,0.4189560439560439,0.2924901185770751,0,No Failure
9051,M23910,M,0.22826086956521152,0.3456790123456841,0.23166472642607683,0.3791208791208791,0.30039525691699603,0,No Failure
9052,L56231,L,0.22826086956521152,0.3580246913580325,0.3795110593713621,0.28571428571428575,0.31225296442687744,0,No Failure
9053,M23912,M,0.22826086956521152,0.3580246913580325,0.4266589057043074,0.2513736263736264,0.3201581027667984,0,No Failure
9054,M23913,M,0.22826086956521152,0.3456790123456841,0.27357392316647267,0.39010989010989017,0.3320158102766798,0,No Failure
9055,M23914,M,0.21739130434782084,0.3333333333333357,0.20547147846332947,0.47252747252747257,0.3438735177865612,0,No Failure
9056,H38469,H,0.21739130434782084,0.3333333333333357,0.4051222351571596,0.26510989010989017,0.3557312252964427,0,No Failure
9057,L56236,L,0.21739130434782084,0.3209876543209944,0.1525029103608848,0.5233516483516483,0.37549407114624506,0,No Failure
9058,M23917,M,0.21739130434782084,0.3333333333333357,0.30151338766006985,0.4217032967032967,0.38339920948616596,0,No Failure
9059,M23918,M,0.20652173913043015,0.3209876543209944,0.09196740395809089,0.7335164835164835,0.3952569169960474,0,No Failure
9060,L56239,L,0.20652173913043015,0.3209876543209944,0.37077997671711305,0.2994505494505495,0.40711462450592883,0,No Failure
9061,H38474,H,0.20652173913043015,0.3209876543209944,0.1658905704307334,0.5769230769230769,0.4150197628458498,0,No Failure
9062,M23921,M,0.20652173913043015,0.3333333333333357,0.40454016298020956,0.30494505494505497,0.43478260869565216,0,No Failure
9063,L56242,L,0.20652173913043015,0.3209876543209944,0.23748544819557627,0.43269230769230765,0.44664031620553357,0,No Failure
9064,L56243,L,0.20652173913043015,0.3209876543209944,0.14610011641443543,0.4931318681318682,0.45454545454545453,0,No Failure
9065,L56244,L,0.20652173913043015,0.3333333333333357,0.38707799767171125,0.29395604395604397,0.4624505928853755,0,No Failure
9066,H38479,H,0.20652173913043015,0.3333333333333357,0.5902211874272411,0.18543956043956045,0.4703557312252964,0,No Failure
9067,L56246,L,0.20652173913043015,0.3209876543209944,0.28405122235157165,0.36401098901098905,0.49011857707509876,0,No Failure
9068,L56247,L,0.19565217391303946,0.308641975308646,0.10651920838183937,0.7252747252747253,0.4980237154150197,0,No Failure
9069,H38482,H,0.19565217391303946,0.308641975308646,0.3620488940628638,0.36401098901098905,0.5059288537549407,0,No Failure
9070,M23929,M,0.20652173913043015,0.308641975308646,0.2968568102444704,0.3337912087912088,0.525691699604743,0,No Failure
9071,L56250,L,0.19565217391303946,0.308641975308646,0.15075669383003498,0.5686813186813187,0.5375494071146245,0,No Failure
9072,L56251,L,0.18478260869564878,0.2962962962963047,0.15192083818393487,0.6895604395604396,0.5454545454545454,0,No Failure
9073,H38486,H,0.20652173913043015,0.2962962962963047,0.3504074505238649,0.32142857142857145,0.5533596837944663,0,No Failure
9074,L56253,L,0.20652173913043015,0.2962962962963047,0.3032596041909197,0.37637362637362637,0.5731225296442687,0,No Failure
9075,M23934,M,0.20652173913043015,0.2962962962963047,0.22467986030267761,0.5151098901098901,0.5810276679841897,0,No Failure
9076,L56255,L,0.21739130434782084,0.2962962962963047,0.19674039580908043,0.44230769230769235,0.592885375494071,0,No Failure
9077,L56256,L,0.20652173913043015,0.2962962962963047,0.17811408614668223,0.5563186813186812,0.6007905138339921,0,No Failure
9078,L56257,L,0.21739130434782084,0.2962962962963047,0.3457508731082656,0.30631868131868134,0.608695652173913,0,No Failure
9079,L56258,L,0.21739130434782084,0.2962962962963047,0.23166472642607683,0.43818681318681324,0.616600790513834,0,No Failure
9080,H38493,H,0.21739130434782084,0.2962962962963047,0.22467986030267761,0.5302197802197801,0.6245059288537549,0,No Failure
9081,L56260,L,0.20652173913043015,0.2839506172839492,0.4080325960419092,0.2967032967032967,0.6442687747035573,0,No Failure
9082,L56261,L,0.21739130434782084,0.2839506172839492,0.20896391152502913,0.42994505494505497,0.6521739130434783,0,No Failure
9083,L56262,L,0.20652173913043015,0.2716049382716008,0.08207217694994184,0.6291208791208791,0.6600790513833992,0,No Failure
9084,M23943,M,0.20652173913043015,0.2716049382716008,0.21711292200232835,0.43818681318681324,0.6679841897233201,0,No Failure
9085,L56264,L,0.20652173913043015,0.2716049382716008,0.09196740395809089,0.9835164835164836,0.6798418972332015,1,Power Failure
9086,H38499,H,0.19565217391303946,0.2716049382716008,0.11466821885913858,0.6895604395604396,0.6877470355731224,0,No Failure
9087,L56266,L,0.19565217391303946,0.2592592592592595,0.15133876600698493,0.548076923076923,0.7075098814229248,0,No Failure
9088,L56267,L,0.19565217391303946,0.2592592592592595,0.29860302677532014,0.326923076923077,0.7154150197628458,0,No Failure
9089,M23948,M,0.19565217391303946,0.2716049382716008,0.2875436554132713,0.3173076923076923,0.7233201581027667,0,No Failure
9090,L56269,L,0.20652173913043015,0.2716049382716008,0.47788125727590225,0.22664835164835168,0.7351778656126482,0,No Failure
9091,M23950,M,0.20652173913043015,0.2716049382716008,0.3370197904540163,0.34615384615384615,0.7430830039525691,0,No Failure
9092,M23951,M,0.20652173913043015,0.2839506172839492,0.3474970896391153,0.37500000000000006,0.7549407114624506,0,No Failure
9093,L56272,L,0.21739130434782084,0.2962962962963047,0.23282887077997672,0.42032967032967034,0.7667984189723319,0,No Failure
9094,M23953,M,0.21739130434782084,0.2962962962963047,0.31490104772991856,0.36813186813186816,0.7747035573122529,0,No Failure
9095,M23954,M,0.21739130434782084,0.2962962962963047,0.1175785797438883,0.7554945054945054,0.7865612648221343,0,No Failure
9096,L56275,L,0.21739130434782084,0.2962962962963047,0.16880093131548313,0.5755494505494505,0.7984189723320158,0,No Failure
9097,L56276,L,0.20652173913043015,0.2962962962963047,0.3166472642607684,0.37225274725274726,0.8063241106719367,0,No Failure
9098,L56277,L,0.21739130434782084,0.2962962962963047,0.27590221187427244,0.45467032967032966,0.8142292490118577,0,No Failure
9099,L56278,L,0.21739130434782084,0.2962962962963047,0.17462165308498256,0.6318681318681317,0.0,0,No Failure
9100,H38513,H,0.21739130434782084,0.2962962962963047,0.17986030267753206,0.6662087912087912,0.007905138339920948,0,No Failure
9101,L56280,L,0.21739130434782084,0.308641975308646,0.1618160651920839,0.6826923076923076,0.02766798418972332,0,No Failure
9102,H38515,H,0.21739130434782084,0.308641975308646,0.2823050058207218,0.3791208791208791,0.035573122529644265,0,No Failure
9103,L56282,L,0.21739130434782084,0.3209876543209944,0.1897555296856811,0.47252747252747257,0.05533596837944664,0,No Failure
9104,L56283,L,0.21739130434782084,0.308641975308646,0.18742724097788133,0.510989010989011,0.06324110671936758,0,No Failure
9105,M23964,M,0.22826086956521152,0.3209876543209944,0.22235157159487784,0.6043956043956044,0.07114624505928853,0,No Failure
9106,M23965,M,0.21739130434782084,0.308641975308646,0.29627473806752047,0.4271978021978022,0.08300395256916995,0,No Failure
9107,L56286,L,0.22826086956521152,0.3209876543209944,0.3993015133876602,0.24725274725274726,0.09486166007905138,0,No Failure
9108,M23967,M,0.2391304347826022,0.3456790123456841,0.2875436554132713,0.36401098901098905,0.10276679841897232,0,No Failure
9109,M23968,M,0.2391304347826022,0.3580246913580325,0.15832363213038425,0.4807692307692308,0.11462450592885375,0,No Failure
9110,L56289,L,0.2391304347826022,0.3580246913580325,0.20081490104772992,0.4931318681318682,0.12648221343873517,0,No Failure
9111,M23970,M,0.25,0.3580246913580325,0.12863795110593723,0.6208791208791208,0.13438735177865613,0,No Failure
9112,L56291,L,0.25,0.3580246913580325,0.10651920838183937,0.6483516483516483,0.14624505928853754,0,No Failure
9113,M23972,M,0.25,0.3580246913580325,0.18277066356228178,0.4739010989010988,0.1541501976284585,0,No Failure
9114,L56293,L,0.25,0.3580246913580325,0.3352735739231666,0.3392857142857143,0.1660079051383399,0,No Failure
9115,L56294,L,0.25,0.3703703703703738,0.17927823050058211,0.4835164835164835,0.17391304347826086,0,No Failure
9116,M23975,M,0.25,0.3580246913580325,0.16065192083818403,0.6098901098901098,0.1818181818181818,0,No Failure
9117,H38530,H,0.25,0.3703703703703738,0.2857974388824215,0.38873626373626374,0.19367588932806323,0,No Failure
9118,M23977,M,0.25,0.3703703703703738,0.17869615832363217,0.5879120879120879,0.2134387351778656,0,No Failure
9119,L56298,L,0.25,0.3580246913580325,0.2083818393480792,0.5260989010989011,0.225296442687747,0,No Failure
9120,M23979,M,0.22826086956521152,0.3333333333333357,0.2951105937136206,0.35302197802197804,0.23320158102766797,0,No Failure
9121,L56300,L,0.22826086956521152,0.3333333333333357,0.20779976717112925,0.4793956043956044,0.24505928853754938,0,No Failure
9122,L56301,L,0.21739130434782084,0.3209876543209944,0.13271245634458673,0.5782967032967032,0.25296442687747034,0,No Failure
9123,L56302,L,0.22826086956521152,0.3333333333333357,0.23981373690337604,0.5137362637362637,0.2608695652173913,0,No Failure
9124,L56303,L,0.22826086956521152,0.3456790123456841,0.1711292200232829,0.5357142857142856,0.26877470355731226,0,No Failure
9125,L56304,L,0.22826086956521152,0.3333333333333357,0.15017462165308504,0.6401098901098901,0.27667984189723316,0,No Failure
9126,L56305,L,0.22826086956521152,0.3456790123456841,0.23341094295692666,0.41758241758241765,0.2845849802371541,0,No Failure
9127,L56306,L,0.22826086956521152,0.3456790123456841,0.17986030267753206,0.5068681318681318,0.2924901185770751,0,No Failure
9128,L56307,L,0.22826086956521152,0.3456790123456841,0.3451688009313155,0.32142857142857145,0.30039525691699603,0,No Failure
9129,M23988,M,0.2391304347826022,0.3580246913580325,0.18509895227008155,0.5782967032967032,0.308300395256917,0,No Failure
9130,L56309,L,0.25,0.3580246913580325,0.2887077997671712,0.3612637362637363,0.3201581027667984,0,No Failure
9131,L56310,L,0.25,0.3580246913580325,0.23748544819557627,0.396978021978022,0.32806324110671936,0,No Failure
9132,H38545,H,0.25,0.3580246913580325,0.17171129220023285,0.5892857142857143,0.3359683794466403,0,No Failure
9133,M23992,M,0.25,0.3580246913580325,0.24272409778812576,0.5247252747252746,0.3557312252964427,0,No Failure
9134,L56313,L,0.2608695652173836,0.3703703703703738,0.18102444703143195,0.5755494505494505,0.3675889328063241,0,No Failure
9135,L56314,L,0.2608695652173836,0.3703703703703738,0.16356228172293374,0.5,0.37549407114624506,0,No Failure
9136,H38549,H,0.2608695652173836,0.3827160493827222,0.13736903376018628,0.6387362637362637,0.38339920948616596,0,No Failure
9137,L56316,L,0.2608695652173836,0.3703703703703738,0.3061699650756694,0.34752747252747257,0.40316205533596833,0,No Failure
9138,L56317,L,0.2608695652173836,0.3703703703703738,0.3277066356228172,0.3379120879120879,0.4110671936758893,0,No Failure
9139,L56318,L,0.25,0.3580246913580325,0.20605355064027941,0.45604395604395603,0.41897233201581024,0,No Failure
9140,L56319,L,0.2391304347826022,0.3456790123456841,0.21420256111757863,0.45467032967032966,0.4268774703557312,0,No Failure
9141,L56320,L,0.2391304347826022,0.3456790123456841,0.11932479627473813,0.49587912087912084,0.43478260869565216,0,No Failure
9142,L56321,L,0.2391304347826022,0.3456790123456841,0.24970896391152508,0.44780219780219777,0.4426877470355731,0,No Failure
9143,L56322,L,0.25,0.3456790123456841,0.2968568102444704,0.41758241758241765,0.450592885375494,0,No Failure
9144,L56323,L,0.25,0.3456790123456841,0.16530849825378346,0.532967032967033,0.458498023715415,0,No Failure
9145,M24004,M,0.2391304347826022,0.3456790123456841,0.16239813736903386,0.5192307692307692,0.46640316205533594,0,No Failure
9146,L56325,L,0.25,0.3456790123456841,0.23632130384167638,0.4574175824175824,0.47826086956521735,0,No Failure
9147,L56326,L,0.25,0.3580246913580325,0.20954598370197908,0.4972527472527473,0.4861660079051383,0,No Failure
9148,L56327,L,0.2608695652173836,0.3703703703703738,0.30267753201396974,0.32142857142857145,0.49407114624505927,0,No Failure
9149,L56328,L,0.25,0.3580246913580325,0.130966239813737,0.5027472527472526,0.5019762845849802,0,No Failure
9150,M24009,M,0.2391304347826022,0.3580246913580325,0.15192083818393487,0.6414835164835164,0.5098814229249011,0,No Failure
9151,M24010,M,0.2391304347826022,0.3580246913580325,0.1041909196740396,0.7307692307692307,0.5217391304347826,0,No Failure
9152,L56331,L,0.25,0.3580246913580325,0.22409778812572767,0.5041208791208791,0.533596837944664,0,No Failure
9153,L56332,L,0.2391304347826022,0.3580246913580325,0.05355064027939471,0.6840659340659341,0.541501976284585,0,No Failure
9154,L56333,L,0.2391304347826022,0.3580246913580325,0.22002328288707806,0.41208791208791207,0.5494071146245059,0,No Failure
9155,L56334,L,0.2391304347826022,0.3580246913580325,0.24912689173457514,0.44230769230769235,0.5573122529644269,0,No Failure
9156,L56335,L,0.2391304347826022,0.3456790123456841,0.10011641443538999,0.7362637362637362,0.5652173913043478,0,No Failure
9157,M24016,M,0.2391304347826022,0.3333333333333357,0.11699650756693836,0.7005494505494505,0.5731225296442687,0,No Failure
9158,L56337,L,0.2391304347826022,0.3456790123456841,0.1711292200232829,0.6662087912087912,0.5849802371541502,0,No Failure
9159,H38572,H,0.22826086956521152,0.3333333333333357,0.1856810244470315,0.5824175824175825,0.592885375494071,0,No Failure
9160,M24019,M,0.2391304347826022,0.3580246913580325,0.1990686845168801,0.43543956043956045,0.6126482213438734,0,No Failure
9161,H38574,H,0.2391304347826022,0.3456790123456841,0.2927823050058208,0.3324175824175824,0.6245059288537549,0,No Failure
9162,M24021,M,0.2391304347826022,0.3456790123456841,0.25844004656577424,0.3598901098901099,0.6442687747035573,0,No Failure
9163,M24022,M,0.25,0.3580246913580325,0.19848661233993015,0.4931318681318682,0.6561264822134387,0,No Failure
9164,L56343,L,0.25,0.3580246913580325,0.14377182770663566,0.5975274725274724,0.6679841897233201,0,No Failure
9165,L56344,L,0.25,0.3580246913580325,0.7077997671711292,0.1456043956043956,0.6758893280632411,0,No Failure
9166,L56345,L,0.25,0.3580246913580325,0.09196740395809089,0.8049450549450549,0.683794466403162,0,No Failure
9167,M24026,M,0.25,0.3580246913580325,0.12922002328288718,0.6813186813186812,0.691699604743083,0,No Failure
9168,M24027,M,0.25,0.3703703703703738,0.13038416763678706,0.5137362637362637,0.7035573122529644,0,No Failure
9169,H38582,H,0.25,0.3827160493827222,0.12630966239813746,0.5576923076923076,0.7154150197628458,0,No Failure
