Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],NF,HDA,OF,PF,RF,TWF,Target
0,0.7168353479442371,0.592171621488647,0.0770420136205892,0.7130408946612699,0.8060208617245272,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.31655471796171875,0.3318143944138485,0.06588469347275137,0.7854607814852779,0.7536006312587326,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5978260869565162,0.6057191376925897,0.07580274045202871,0.7695876529031282,0.7972805097253441,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7654320987654302,0.08534000622370741,0.6862767203442438,0.8203548910180977,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4249291987016865,0.40279080096023095,0.12117176757612677,0.6255410098710229,0.8974906608476118,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4208122199165376,0.6014163485471831,0.08805487975814712,0.68740203442044,0.8791586808100966,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.923913043478258,0.9094087902482304,0.058449156733242094,0.7596904613718698,0.8312130279875592,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6550290592172168,0.612732552148055,0.08573884213064813,0.7386248551373447,0.786980196948709,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4283317539030182,0.4247718686305984,0.08089007440412894,0.778056819678351,0.7570831165168799,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.43258989394715863,0.42960827460665857,0.08274287543679894,0.7746487478847807,0.7591476692655541,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6861691507943715,0.5689511265274321,0.06433722826259622,0.7201457919862849,0.7892938450973269,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2963443303467028,0.31189726409749646,0.07820368080555562,0.7594786570204202,0.7916446262951388,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5623462673561487,0.7530864197530889,0.05749690531205187,0.7582935655796117,0.7738831233585058,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5703480649902958,0.6692999592776223,0.05480653242183758,0.8568453084958624,0.8190248881481713,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4239130434782581,0.39750616633765445,0.11868040680368104,0.622810441730702,0.8961138306614996,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3043698547416894,0.31274052151247056,0.09814385981479878,0.7018868869902963,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3115887658185358,0.08527556304837997,0.6872375154131038,0.8597732013335887,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5381590484083475,0.5730797271227394,0.08089087135826872,0.7808043582761302,0.8150582171876315,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7693204785826032,0.7218620929735484,0.034448469432089034,0.874584405942071,0.7454051834285721,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40544575284739404,0.5728145861244347,0.0805790309943983,0.6458207801260213,0.8992294320545536,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.31097804370105403,0.08083821256055661,0.7502961115443678,0.8088897294742691,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3195263843551959,0.09607074864834556,0.7144148700294252,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4147254222528278,0.527998663322342,0.0864081848812552,0.7224823046639797,0.8011483095078231,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7232014129481468,0.612389999675189,0.08464707220065364,0.6732628852659054,0.8633688132933219,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.29742158216647124,0.3180017649439114,0.09772634728790988,0.7133019062210125,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7394100636279742,0.6547021114139315,0.08071311686990466,0.7766572369362945,0.8177750853158328,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2193484030716457,0.31308773043437166,0.09344511526705142,0.6665094577823765,0.8436380421372932,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3186317882111399,0.3019413620129691,0.09604201765914146,0.6803408410283263,0.859852765521542,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6877597399151257,0.6262481966396098,0.08182601887125941,0.7391246256794735,0.7739987676544493,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4130434782608674,0.5555002414083913,0.06917245444934289,0.7005586822374734,0.9129814958074248,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9311798391860759,0.8779304132108557,0.08429726312999203,0.7715691743094314,0.7799884996452116,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6953636607049989,0.6232929431164219,0.09001323717514174,0.6636864485587854,0.8499072854353349,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.37800070643579586,0.5093665226012125,0.08352313733886332,0.6884732416713596,0.8266973453056246,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7198637884961993,0.6694749202672952,0.056780129266144314,0.8248832900493859,0.7292914120143668,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2644262413506086,0.20272211262148132,0.07241211535881335,0.7859453247924945,0.7398315223025762,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.4481270866890322,0.5457653420358234,0.06645709562186475,0.7898351648351647,0.80487022878465,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3117340536622409,0.3017303171319963,0.09331083596104559,0.6698364479754766,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6652364955953098,0.04253367401272626,0.8222335070962411,0.7055571942219104,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3209876543209944,0.09261427932204712,0.7228848518845066,0.8586822501028711,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8807306218908424,0.7540944647145027,0.09623616835869431,0.6762977354076971,0.8216323570547899,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9417104221847754,0.8911274145617276,0.08498267685502219,0.7998429463365327,0.7940972446541533,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7226761426915949,0.6280438429865072,0.09095244163212766,0.6413828719387333,0.9054279416150283,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6259052745507765,0.7388892449974931,0.10176612694737956,0.6907972580043329,0.8064553309260152,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6531834741519639,0.09566930607938626,0.7443283049022423,0.7520078579538935,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6101686786110261,0.6383120697323776,0.08763149946699775,0.751036605251123,0.7731981430458603,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9147812880136801,0.8720927652967291,0.07735724468456355,0.7321946311097758,0.7788051045372206,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.43052009552776643,0.3773901832812508,0.10426188443600243,0.6587484794808732,0.8771601269345927,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.27146163649632665,0.4859135141586194,0.11421664242289335,0.640497810878893,0.8703755998646705,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6356283369097427,0.6482394773839658,0.09245461307711406,0.7438288429506882,0.7558557542677763,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.43079977233029865,0.42757505005417584,0.08196395808181735,0.7760815009004727,0.758279731511925,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5812906475443138,0.7632869941320042,0.07137576354765866,0.7371549766228831,0.7695455094910286,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7133165722961449,0.6676964991872105,0.05209229330952501,0.8362816771024817,0.7202733039188103,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4199031001934141,0.42170501648434006,0.07922765105117723,0.7817381926146804,0.7541074764941713,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.39492125188982496,0.5061728395061778,0.06395517313364428,0.7832217813865415,0.8544125596321434,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9214237423101291,0.9022708292608476,0.053560609448827394,0.7481438208215804,0.8246984251308718,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.41937886946515773,0.3755202964099481,0.07867494953995513,0.6840659340659341,0.8308526005903994,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.16819102052646248,0.27875652265055684,0.07626879789030644,0.767575383882803,0.7921767654755149,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.810810399740088,0.8171495500268721,0.0981169869336518,0.6919846565059365,0.9634035653684065,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7584338776818081,0.744787040002216,0.08697392485618274,0.7165995508921793,0.8233153267629699,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6163568404173553,0.6488548639209394,0.09299671501378287,0.7467354927868335,0.7585715787763541,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.5676802981166824,0.6682477920276786,0.06158957786122912,0.7888202307092012,0.8001322988101641,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4344765568308633,0.431751150968397,0.08356379980823629,0.7731387264925114,0.7600624149061382,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9359574281084678,0.8999002051113651,0.06692877007873542,0.7830406378208897,0.8134286877119927,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3088011459390441,0.3166367116469429,0.07436126088428845,0.7469019614111615,0.8537549407114624,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.18037386803508676,0.2592592592592595,0.09345266207579055,0.7264275123425826,0.7984189723320158,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7282608695652115,0.6372393548098081,0.09013404305634327,0.6624434844898937,0.8667534899118846,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9231997158198448,0.8988039699540483,0.08537774353008298,0.7678098757118208,0.8074233692082444,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.923913043478258,0.9034381117604019,0.0782106184894476,0.7676623013308919,0.8159205392124129,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3857318925755916,0.515353914302195,0.08351068390196309,0.6952678652158815,0.8247173843353812,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6808431661599323,0.6296296296296333,0.07767608071419088,0.7537064410973344,0.7621558407916408,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.33706559781253337,0.4600314043017573,0.07768581649075153,0.7086947184185787,0.8202175988068391,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9130546682591895,0.8642483693750915,0.08354287105919957,0.7280488463146524,0.7668757316880119,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7754828204851549,0.8016518804617537,0.09313868188143419,0.7031873231397756,0.9446905752404059,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2761480244598399,0.3283257006135138,0.08424580993144826,0.7401639117474453,0.8005196070483455,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5905613436901466,0.618659169507215,0.0744412950314195,0.7642822503675445,0.8036924039140435,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3589340890971379,0.4567901234567912,0.08485080154643138,0.7813927664648789,0.7423618535871531,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4177975073545117,0.5663548315213673,0.07202905053589989,0.6987470988601017,0.9038235430489528,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4227380827733946,0.6036037483352183,0.08712868559833262,0.6534379716783387,0.8727164626811481,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3232694819782691,0.3623229440543311,0.08047616827293355,0.6874694537052193,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1695298789345625,0.2852453914448211,0.06153790869253192,0.7961717095495605,0.7877406103991699,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6300034457822239,0.5985204753825039,0.08864509043263702,0.7359893738690076,0.8006305315496135,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.46196794108896466,0.45846772962859766,0.04989125660660608,0.8445294199998152,0.8298632609492144,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.48162868424897437,0.4472846133707629,0.0694594405534167,0.8221244752321698,0.8224865114168601,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6904928315830127,0.6205267932446767,0.09008150454615578,0.6616859294551124,0.8516784960251481,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6559499466354062,0.0878325216100779,0.7561051145026555,0.7442083248732008,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5857577169599995,0.7649782302893826,0.0746684049252163,0.7332033382936225,0.7673796576531203,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.35020778474165337,0.4556307785031797,0.08375087201822994,0.784254663973221,0.7396253330236761,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6998654391504535,0.579321978615988,0.07001150221690568,0.7169725676693536,0.7967645478370085,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5770703857505628,0.7654320987654302,0.08843335090572534,0.761047976076695,0.841520770318268,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2592592592592595,0.07204213404277417,0.7790567093687362,0.7916414221968973,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.29386390791010386,0.3223017109035793,0.08445565233886144,0.7266086451865879,0.8524928231242366,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40478158610393206,0.5713615090779556,0.09032963619526248,0.6212641239496075,0.8961253666588368,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.36496752582815933,0.371795092286898,0.07721439386126397,0.6858885938010202,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3797375649074447,0.5100240986480916,0.08384574962360815,0.6902291864998394,0.8243815340100931,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7143155330244242,0.6340557348039967,0.08974761617579262,0.671470253261407,0.843015695500998,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.414155535973297,0.5938556704881927,0.08781788360657593,0.6871917270980574,0.887025670924836,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.19583317338995399,0.30570974029515635,0.08511137694547771,0.6623226692700388,0.848929410734321,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.23263602179174514,0.308641975308646,0.09302684855666492,0.6722537339108481,0.8426962642738824,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6559491010680205,0.08783664620235665,0.7560990933195136,0.7442118441714503,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4068461747870015,0.5061728395061778,0.08470620946895215,0.7342444194874366,0.8565807274316294,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4035380497031123,0.5061728395061778,0.07894960840666916,0.7478313617962639,0.8559792501436497,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.575468096958746,0.7589078081494142,0.08131214188642465,0.7379501927461262,0.7605320054557609,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6344597998111926,0.570036187940249,0.07176746260685993,0.7317529725672386,0.7900754753047811,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.290398305989664,0.0856817441690268,0.677487065649576,0.8349735054503086,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7824075408002007,0.7133060803005266,0.04140189366937032,0.8625104413560086,0.7552333003380454,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2592592592592595,0.07086371050765453,0.782450692940251,0.7912345019004442,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4113732821938989,0.5489009149936265,0.10281844992251138,0.6286853048187576,0.9045309958965964,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.6899177573183564,0.7003892818144931,0.0448617721125956,0.8416142022146091,0.7660292668738309,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.16880819993182256,0.27665354097303163,0.07840409089567621,0.7637536191034552,0.7928500520995445,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3209876543209944,0.08477875564235546,0.7278747646224313,0.8538961414425164,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.32643501871042885,0.3630420289416364,0.08022854834262391,0.6873494415983407,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7774908710139399,0.7066048414807335,0.04589704817801363,0.8526933105849797,0.7623848200271524,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.18382430472782108,0.2592592592592595,0.09205719435691988,0.7233752029605501,0.7984189723320158,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5858971064221835,0.7530864197530889,0.07510600570393694,0.7503570190811671,0.74819129892283,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4110276209274256,0.5601347870290545,0.07252726318482836,0.6980019385346613,0.910844361169842,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8161203282437165,0.7530864197530889,0.09119556310603942,0.6994682509553556,0.8221343873517786,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6542449484465189,0.09577112509188758,0.7444936499365865,0.7510563070843082,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7654320987654302,0.08367642159905116,0.6940722270514388,0.8112523184844744,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7282608695652115,0.6344776981695986,0.09047335139710075,0.6538398618800071,0.8835526581699239,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.32619391497376193,0.31169802414325626,0.06279891627014084,0.7683323375432257,0.8537549407114624,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3523464486322584,0.36892808215844664,0.07820166095689787,0.6863670851892164,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3187323866594395,0.2990807424993128,0.09630365206382646,0.6680676385366241,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.26611387399167324,0.33972251349093613,0.08672003754483813,0.731287547871761,0.8017358677111533,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.177206944930481,0.2721659456739933,0.08009655496742846,0.7493336673888367,0.7942867920964695,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5191627061806816,0.4323731309647431,0.10845799995569907,0.6435795850786347,0.9091787494393034,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.31129287222236074,0.308641975308646,0.07000430811157174,0.7661881664301828,0.8210921140537599,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4083342744676975,0.5592560524310524,0.09690434409712455,0.6199172256138942,0.9000010266920356,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7938184476651517,0.7299406017379888,0.032342685659256604,0.8815200586071678,0.7427797113171093,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5516076436232343,0.5752879329712416,0.08340819341522748,0.7736332861098753,0.8124555655019656,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4014043173181645,0.5176444097934809,0.07089087770288742,0.762338569489553,0.8298822855483575,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6243875327268956,0.531374936778746,0.06290845592348245,0.7166097146776681,0.7859071955877,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.619323102384777,0.5282850637995081,0.060557629627642454,0.7985970712502782,0.7635835385440312,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6190152141710952,0.6533839451310152,0.09530155910789544,0.7448877769634923,0.7522881499038776,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5621944307383328,0.7530864197530889,0.07673575112884455,0.7480981604903156,0.7626355201759346,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5618046987485945,0.7573211869436491,0.06392889933535156,0.7652295951674719,0.8015898260636248,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9403708536437186,0.8918881571899824,0.08502190069085726,0.7976422265905107,0.7953150342369323,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2592592592592595,0.09058561358258965,0.7256495403490955,0.7980446532651282,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.612551419248825,0.5903165099502408,0.08936783640423696,0.7386887917726109,0.8070528169724533,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5618633010599632,0.6240917207870027,0.06460887815080614,0.7827178519289683,0.8089102298468044,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5787770099706895,0.7623353288777928,0.06952298126179646,0.7393785790918586,0.7707642428600586,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5668035008047261,0.691622895286988,0.05607866894465666,0.8601672617052187,0.8244414557159706,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7700147772353672,0.7220498515745309,0.0343574153484659,0.8748726979258324,0.7452248461161659,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3139394505945217,0.08193565557855688,0.7437061676330813,0.82216338724973,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.41344277471609653,0.3822625274829558,0.07378279116220895,0.6840659340659341,0.8189804110922764,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4186700393309585,0.36354406351426205,0.08178697514690982,0.6613123684198502,0.8447801068767956,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5594831202112149,0.5730950513560253,0.0856644839139118,0.7674306491791674,0.8125664064828547,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.4411027529099991,0.5385123823537692,0.06677153362505793,0.7898351648351647,0.8052572444198585,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.364884422276618,0.44848659515282796,0.08279835929633927,0.7837247382851454,0.7426750239400323,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4124047554807847,0.5570064813769796,0.07021526171098719,0.6997422734097855,0.9123466897735066,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4021739130434767,0.5802469135802468,0.08725461905485155,0.6821379604520905,0.9006133101016098,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2592592592592595,0.07943925173701291,0.7577522333610842,0.7941957137867475,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5498623105532798,0.5737020500829866,0.08365281559698037,0.7741626398761472,0.8128363654445011,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3199690304390137,0.08417010715507241,0.7302886960011103,0.8491892510586327,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7192987603598117,0.6012585655853436,0.07942727866776993,0.7066447324441177,0.8118730736159103,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3851217978664414,0.5061728395061778,0.08679880759205912,0.6902662477602934,0.8450158369748669,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8043478260869534,0.8192075382168045,0.11382327846775435,0.6094525999020899,0.9437170012476886,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1845376781121136,0.2592592592592595,0.06939160592624559,0.7871924750534426,0.7906919653255748,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4130434782608674,0.5259047138305643,0.08801542424545161,0.7186706980648891,0.8134862737473205,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4748007903274729,0.3845387952375532,0.09427057289827852,0.675215759281973,0.8774248172699808,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7166156996528109,0.6701946038523401,0.05177954135571801,0.8381578291981681,0.720073356806285,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3091504135219705,0.08016092637474201,0.7543630907890309,0.8006979009245446,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6410618179334022,0.6048005385794692,0.0873608711518347,0.7371539460277856,0.7945986921944257,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7261543467110955,0.6407790117124765,0.08958168863736474,0.676332623168433,0.8387106723422082,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.21334065325886256,0.3071083954724977,0.09362438801089117,0.6713620330584393,0.8384356520424033,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7214926936533659,0.6738874717375335,0.051317210188266515,0.8409312845776044,0.7197777814123121,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5564081877690606,0.5311866273224161,0.08770567678620343,0.7262618476923172,0.8165801448117664,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9197457019767634,0.8870347375998439,0.08476735907033371,0.7542784918100778,0.7936073138359178,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.41267103729983773,0.43487183862836926,0.07870306722628305,0.7845184639404615,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8368299876453574,0.8209157954529196,0.10170830887583951,0.682754514639909,0.819455012488502,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.21809563244239186,0.310241930486437,0.09438398571097897,0.6698341182984734,0.8399936184885546,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4256298762185502,0.42170306928527707,0.07971443393386797,0.7802193115247111,0.7557731152153195,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9008251519634942,0.8225647153324139,0.08836746473711449,0.7084637047913873,0.7875325484466589,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.41539757906584973,0.3907374299034034,0.07464785593391728,0.7051881682117381,0.8044852316801021,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6080294572890613,0.7510712834276976,0.10211874136547924,0.6517431790950668,0.856014275898562,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9186478429611492,0.88965933592227,0.06350528671880985,0.7414786119451829,0.8055194841742814,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5832697838945523,0.7654320987654302,0.07967329433793861,0.7461200500700857,0.790929793954994,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.37928257711755875,0.5061728395061778,0.029872004849128424,0.8284616182742834,0.8253398463095041,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2370113942906067,0.39296653886934774,0.10065621523635082,0.6384338006882628,0.8727472263823562,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.584606875580635,0.7654320987654302,0.07817861187712877,0.7410508563151568,0.7821779211006342,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8183689363688965,0.7530864197530889,0.09137584665779526,0.6986415898264182,0.8221343873517786,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7841756931745417,0.7258793761671355,0.032500276177919195,0.8807527014829936,0.7415466861319647,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.3027823040590484,0.3671602695633707,0.06972966917351171,0.8053790716871913,0.805217432332846,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6216634356787755,0.5293483263330779,0.05982353225589191,0.7935692123604247,0.7640941567172672,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4220165252214954,0.5759387733426645,0.07459036045939585,0.6971475810973441,0.8956412053675294,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.41101568155847235,0.5752256623248188,0.08379358300490473,0.621135380901951,0.9125717637165132,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5581489762405026,0.7530864197530889,0.06373348514175207,0.7547442643081798,0.7729330407158662,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7074226552792872,0.6553442504406791,0.06582461576966381,0.7954039565340363,0.7439945694525365,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.18060589154284448,0.28206451933119947,0.08897348812213418,0.693236081031122,0.8251903645903741,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40946720176288215,0.5102347831829005,0.09303025551591496,0.7101470498811043,0.8369000829840529,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3989328905105019,0.4567901234567912,0.08825493911759366,0.7707776999359477,0.753997868543768,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7282608695652115,0.632786678202534,0.09068111697188594,0.6485716842903039,0.8938391393134552,0.0,0.0,1.0,0.0,0.0,0.0,1
